Data-Science-Activity,value
Model building/model selection,50.0
Model building/model selection,5.0
Model building/model selection,20.0
Model building/model selection,0.0
Model building/model selection,30.0
Model building/model selection,10.0
Model building/model selection,10.0
Model building/model selection,50.0
Model building/model selection,0.0
Model building/model selection,10.0
Model building/model selection,30.0
Model building/model selection,5.0
Model building/model selection,40.0
Model building/model selection,5.0
Model building/model selection,50.0
Model building/model selection,15.0
Model building/model selection,10.0
Model building/model selection,70.0
Model building/model selection,0.0
Model building/model selection,20.0
Model building/model selection,20.0
Model building/model selection,20.0
Model building/model selection,25.0
Model building/model selection,0.0
Model building/model selection,10.0
Model building/model selection,40.0
Model building/model selection,15.0
Model building/model selection,20.0
Model building/model selection,10.0
Model building/model selection,0.0
Model building/model selection,40.0
Model building/model selection,30.0
Model building/model selection,10.0
Model building/model selection,10.0
Model building/model selection,20.0
Model building/model selection,20.0
Model building/model selection,20.0
Model building/model selection,20.0
Model building/model selection,10.0
Model building/model selection,10.0
Model building/model selection,30.0
Model building/model selection,20.0
Model building/model selection,40.0
Model building/model selection,40.0
Model building/model selection,20.0
Model building/model selection,20.0
Model building/model selection,10.0
Model building/model selection,30.0
Model building/model selection,0.0
Model building/model selection,20.0
Model building/model selection,10.0
Model building/model selection,20.0
Model building/model selection,30.0
Model building/model selection,10.0
Model building/model selection,10.0
Model building/model selection,20.0
Model building/model selection,30.0
Model building/model selection,20.0
Model building/model selection,25.0
Model building/model selection,20.0
Model building/model selection,25.0
Model building/model selection,30.0
Model building/model selection,10.0
Model building/model selection,13.0
Model building/model selection,10.0
Model building/model selection,20.0
Model building/model selection,20.0
Model building/model selection,40.0
Model building/model selection,20.0
Model building/model selection,35.0
Model building/model selection,15.0
Model building/model selection,20.0
Model building/model selection,20.0
Model building/model selection,25.0
Model building/model selection,20.0
Model building/model selection,10.0
Model building/model selection,40.0
Model building/model selection,40.0
Model building/model selection,10.0
Model building/model selection,10.0
Model building/model selection,20.0
Model building/model selection,10.0
Model building/model selection,40.0
Model building/model selection,0.0
Model building/model selection,25.0
Model building/model selection,30.0
Model building/model selection,20.0
Model building/model selection,15.0
Model building/model selection,25.0
Model building/model selection,10.0
